,Unnamed: 0,Unnamed: 0.1,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index,Index,mukey,hydclprs,aws025wta,drclassdcd,nhd_vars_wb,nhd_vars_fl,fl_comids,fl_ftype,fl_gnis_count,fl_length,fl_comid_list,fl_areasqkm,fl_totdasqkm,fl_flow_type
1792,1792,1792,RAPANOS,LRN-2013-00228,Nashville,Centre 75 Business Park ,-84.40111,35.72383,11/08/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1793,1793,525931.0,1.0,4.75,Well drained,"([], '', 0, 0, 0)","([22132611, 22132845, 22132637, 22132583], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 13.666)",22132611 22132845 22132637 22132583,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,13.666,"[22132611, 22132845, 22132637, 22132583]",17.694,31.172400000000003,4.0
1793,1793,1793,RAPANOS,LRN-2013-01105,Nashville,"Jeff Benton Homes, Pine Grove Residential SD",-86.74423,34.79172,05/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1794,1794,523096.0,1.0,5.1,Well drained,"([], '', 0, 0, 0)","([19621300, 19619544, 19619702, 19619616], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 14.106)",19621300 19619544 19619702 19619616,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,14.106,"[19621300, 19619544, 19619702, 19619616]",12.839400000000001,12.839400000000001,4.0
1794,1794,1794,RAPANOS,LRN-2015-00146,Nashville,"Pleasant Grove Road, State Hwy 68, Monroe Co TN, formerly Redneck Resort",-84.5256,35.5974,12/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1795,1795,526176.0,0.0,4.35,Well drained,"([], '', 0, 0, 0)","([22133103, 22133077, 22133093, 22133079, 22133117, 22133107], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 15.548)",22133103 22133077 22133093 22133079 22133117 22133107,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,15.548,"[22133103, 22133077, 22133093, 22133079, 22133117, 22133107]",15.365699999999999,30.719700000000003,6.0
1795,1795,1795,RAPANOS,LRN-2015-00284,Nashville,The Quarry - The Shober Group,-85.30534,35.132659999999994,10/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1796,1796,1017850.0,0.0,3.5,Well drained,"([], '', 0, 0, 0)","([19695757, 19695641, 19695643], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 11.393999999999998)",19695757 19695641 19695643,StreamRiver+StreamRiver+StreamRiver+,2,11.393999999999998,"[19695757, 19695641, 19695643]",18.1215,24.797700000000003,3.0
1796,1796,1796,RAPANOS,LRN-2015-00327,Nashville,"SJ&L General Contractors, GEO Solutions, LLC",-86.47063,34.8121,08/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1797,1797,523072.0,0.0,3.75,Well drained,"([], '', 0, 0, 0)","([19619438, 19619396, 19619504, 19619502, 19619432, 19621280], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 8.533999999999999)",19619438 19619396 19619504 19619502 19619432 19621280,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,8.533999999999999,"[19619438, 19619396, 19619504, 19619502, 19619432, 19621280]",8.6697,2691.5958,6.0
1797,1797,1797,RAPANOS,LRN-2015-00347,Nashville,Madison Multiuse Site,-86.74762,34.68444,11/04/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1798,1798,523063.0,0.0,5.0,Well drained,"([], '', 0, 0, 0)","([19621404, 19621392], 'StreamRiver+StreamRiver+', 0, nan, 9.597999999999999)",19621404 19621392,StreamRiver+StreamRiver+,0,9.597999999999999,"[19621404, 19621392]",10.0368,10.0368,2.0
1798,1798,1798,RAPANOS,LRN-2015-00404,Nashville,"Drees Premier Homes - York Road, Nolensville, TN",-86.6502,35.93496,12/31/2015,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1799,1799,523578.0,0.0,2.0,,"([], '', 0, 0, 0)","([18409704, 18409702, 18409680, 18409682, 18409684], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 10.129)",18409704 18409702 18409680 18409682 18409684,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,10.129,"[18409704, 18409702, 18409680, 18409682, 18409684]",10.241999999999999,23.391,5.0
1799,1799,1799,RAPANOS,LRN-2015-00437,Nashville,Carroll Homes Property PJD Request,-86.39725,36.17796,11/02/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1800,1800,528461.0,0.0,5.0,Well drained,"([], '', 0, 0, 0)","([18415321, 18415351, 18415301, 18415303, 18415353, 18415327], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 12.891000000000002)",18415321 18415351 18415301 18415303 18415353 18415327,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,12.891000000000002,"[18415321, 18415351, 18415301, 18415303, 18415353, 18415327]",9.882,28.9773,6.0
1800,1800,1800,RAPANOS,LRN-2015-00474,Nashville,Walters Ridge 2014 L.P.,-83.31056,36.2212,08/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1801,1801,525321.0,0.0,4.35,Well drained,"([], '', 0, 0, 0)","([22179160], 'StreamRiver+', 1, nan, 5.273)",22179160,StreamRiver+,1,5.273,[22179160],11.8791,26.8722,1.0
1801,1801,1801,RAPANOS,LRN-2015-00599,Nashville,"Calvert City Quarry, LLC; James Bailey, Marshall County, KY",-88.37672000000002,37.03941,01/25/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1802,1802,3175389.0,95.0,5.01,Poorly drained,"([], '', 0, 0, 0)","([1861606, 1861514, 1861538, 1861532, 1861620, 1861534, 1861540, 1861548, 1861546, 1861560], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 6, nan, 13.596)",1861606 1861514 1861538 1861532 1861620 1861534 1861540 1861548 1861546 1861560,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,6,13.596,"[1861606, 1861514, 1861538, 1861532, 1861620, 1861534, 1861540, 1861548, 1861546, 1861560]",9.334800000000001,490.2597,10.0
1802,1802,1802,RAPANOS,LRN-2015-00707,Nashville,Scales Property 9636 Clovercroft Road PJD Request,-86.69961000000002,35.94095,12/09/2015,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1803,1803,523487.0,0.0,4.0,Well drained,"([], '', 0, 0, 0)","([18409672, 18409676, 18409686, 18409698], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 1, nan, 15.436)",18409672 18409676 18409686 18409698,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,1,15.436,"[18409672, 18409676, 18409686, 18409698]",16.0272,16.0272,4.0
1803,1803,1803,RAPANOS,LRN-2015-00718,Nashville,Brown Swiss Proposed Solar Farm,-82.67388000000003,36.19004,02/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1804,1804,525217.0,8.0,5.02,Somewhat poorly drained,"([], '', 0, 0, 0)","([19485136, 19485106], 'StreamRiver+StreamRiver+', 0, nan, 4.539)",19485136 19485106,StreamRiver+StreamRiver+,0,4.539,"[19485136, 19485106]",2.7009,2.7009,2.0
1804,1804,1804,RAPANOS,LRN-2015-00760,Nashville,"Nesbitt, Jonathan; Cumberland River, Davidson County, TN (NRCS)",-86.95261000000002,36.20101,11/06/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1805,1805,523434.0,8.0,4.97,Somewhat poorly drained,"([18421865], 'LakePond+', 0, 12.556, nan)","([18408622, 18408632, 18408626, 18408624, 18408628, 18408686, 18408074, 18408060, 18408098], 'ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+', 6, nan, 16.156)",18408622 18408632 18408626 18408624 18408628 18408686 18408074 18408060 18408098,ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+,6,16.156,"[18408622, 18408632, 18408626, 18408624, 18408628, 18408686, 18408074, 18408060, 18408098]",24.781499999999998,100036.5147,9.0
1805,1805,1805,RAPANOS,LRN-2015-00774,Nashville,8118 Hitchcock Road JD Request,-85.1452,35.00885,07/30/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1806,1806,1017886.0,0.0,3.3,Well drained,"([], '', 0, 0, 0)","([19699403, 19699401, 19696053, 19696127, 19696061, 19696049, 19696079, 19696123, 19696025, 19697089, 19697083, 19697097, 19696067, 19696059], 'Connector+Connector+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 21.354)",19699403 19699401 19696053 19696127 19696061 19696049 19696079 19696123 19696025 19697089 19697083 19697097 19696067 19696059,Connector+Connector+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,21.354,"[19699403, 19699401, 19696053, 19696127, 19696061, 19696049, 19696079, 19696123, 19696025, 19697089, 19697083, 19697097, 19696067, 19696059]",,,13.0
1806,1806,1806,RAPANOS,LRN-2015-00807,Nashville,Estates of Lewis Downs Subdivision,-86.43052,35.70837,12/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1807,1807,528236.0,0.0,5.0,Well drained,"([], '', 0, 0, 0)","([18403293, 18403255, 18403289, 18403305], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 10.875)",18403293 18403255 18403289 18403305,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,10.875,"[18403293, 18403255, 18403289, 18403305]",9.4635,11.506499999999999,4.0
1807,1807,1807,RAPANOS,LRN-2015-00808,Nashville,Metro Nashville Airport Authority - Maintenance Facility Project,-86.67024000000002,36.11891,02/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1808,1808,523442.0,0.0,4.4,Well drained,"([], '', 0, 0, 0)","([18408202, 18401563, 18401565, 18401593, 18401591, 18401569], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 9.25)",18408202 18401563 18401565 18401593 18401591 18401569,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,9.25,"[18408202, 18401563, 18401565, 18401593, 18401591, 18401569]",15.7077,23.0418,6.0
1808,1808,1808,RAPANOS,LRN-2015-00837,Nashville,"Davidson Homes, Goodwyn Mills & Cawood P/N EBHM165004",-86.89964999999998,34.548,08/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1809,1809,331055.0,3.0,4.49,Well drained,"([], '', 0, 0, 0)","([19620930, 19620876], 'StreamRiver+StreamRiver+', 1, nan, 6.151)",19620930 19620876,StreamRiver+StreamRiver+,1,6.151,"[19620930, 19620876]",7.2198,7.2198,2.0
1809,1809,1809,RAPANOS,LRN-2015-00892,Nashville,Riverwood Property AJD Request,-86.6224,36.1702,02/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1810,1810,523448.0,0.0,0.0,,"([120052688], 'LakePond+', 1, 57.604, nan)","([18401503, 18401509, 18401495, 18401517, 18401499], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 11.801)",18401503 18401509 18401495 18401517 18401499,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,11.801,"[18401503, 18401509, 18401495, 18401517, 18401499]",17.4033,4635.9954,5.0
1810,1810,1810,RAPANOS,LRN-2015-00948,Nashville,"Woody Anderson Ford, Geo Solutions LLC P/N 14-0986",-86.60030999999998,34.75197,12/09/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,1811,3086634.0,0.0,4.47,Well drained,"([], '', 0, 0, 0)","([19619802, 19621336, 19619826, 19619814, 19619804], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 14.695)",19619802 19621336 19619826 19619814 19619804,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,14.695,"[19619802, 19621336, 19619826, 19619814, 19619804]",19.221300000000003,118.7442,5.0
1811,1811,1811,RAPANOS,LRN-2015-01047,Nashville,Lyons Crossing,-84.03919999999998,35.8908,11/10/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1812,1812,632916.0,0.0,4.85,Well drained,"([], '', 0, 0, 0)","([22131803, 22131743, 22131821, 22131741], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 10.2)",22131803 22131743 22131821 22131741,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,10.2,"[22131803, 22131743, 22131821, 22131741]",12.9258,18.1917,4.0
1812,1812,1812,RAPANOS,LRN-2015-01050,Nashville,Westhaven Subdivision Section 44,-86.92646999999998,35.91970999999999,04/08/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1813,1813,523509.0,0.0,0.0,,"([], '', 0, 0, 0)","([18393856, 18393804, 18393832, 18393830, 18393836, 18393860], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 14.147)",18393856 18393804 18393832 18393830 18393836 18393860,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,14.147,"[18393856, 18393804, 18393832, 18393830, 18393836, 18393860]",10.342799999999999,14.4045,6.0
1813,1813,1813,RAPANOS,LRN-2015-01145,Nashville,"Richard Vaughn along Highway 70W, Dickson County, TN",-87.47783000000004,36.08838,06/26/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1814,1814,527113.0,0.0,5.0,Moderately well drained,"([11882412], 'LakePond+', 0, 0.009, nan)","([11884152, 11884148, 11884860, 19512524], 'StreamRiver+StreamRiver+ArtificialPath+StreamRiver+', 1, nan, 5.793)",11884152 11884148 11884860 19512524,StreamRiver+StreamRiver+ArtificialPath+StreamRiver+,1,5.793,"[11884152, 11884148, 11884860, 19512524]",6.1596,10.9611,4.0
1814,1814,1814,RAPANOS,LRN-2015-01156,Nashville,"1091 Mackey Avenue, Chattanooga, TN",-85.1574,35.00351,09/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1815,1815,1017889.0,8.0,4.91,Somewhat poorly drained,"([], '', 0, 0, 0)","([19699403, 19703873, 19696053, 19696131, 19696127, 19696061, 19696065, 19697089, 19697269, 19697109, 19697083, 19696069, 19696063, 19696067, 19696059], 'Connector+Connector+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 23.594000000000005)",19699403 19703873 19696053 19696131 19696127 19696061 19696065 19697089 19697269 19697109 19697083 19696069 19696063 19696067 19696059,Connector+Connector+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,23.594000000000005,"[19699403, 19703873, 19696053, 19696131, 19696127, 19696061, 19696065, 19697089, 19697269, 19697109, 19697083, 19696069, 19696063, 19696067, 19696059]",,,14.0
1815,1815,1815,RAPANOS,LRN-2015-01222,Nashville,City of Lobelville - water treatment plant,-87.79559999999998,35.751,02/05/2016,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1816,1816,558608.0,0.0,0.0,,"([], '', 0, 0, 0)","([19503268, 19503264, 19503254, 19503260, 19503278, 19504398, 19504396, 19503298], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 11.679000000000002)",19503268 19503264 19503254 19503260 19503278 19504398 19504396 19503298,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,11.679000000000002,"[19503268, 19503264, 19503254, 19503260, 19503278, 19504398, 19504396, 19503298]",12.054599999999999,5266.194299999999,8.0
1816,1816,1816,RAPANOS,LRN-2015-01223,Nashville,"Stephens Valley, A Rochford Community (see LRN-2019-00764 for development of mitigation bank on-site)",-86.9657,36.02623,03/01/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1817,1817,523479.0,0.0,4.25,Moderately well drained,"([], '', 0, 0, 0)","([18391816, 18391788], 'StreamRiver+StreamRiver+', 1, nan, 7.061999999999999)",18391816 18391788,StreamRiver+StreamRiver+,1,7.061999999999999,"[18391816, 18391788]",16.8489,16.8489,2.0
1817,1817,1817,RAPANOS,LRN-2016-00029,Nashville,"Mountainside Coal Co., Inc. - Hubbs Hollow Surface Coal Mine  (KDNR 861-0543)",-84.0294,36.8322,12/15/2016,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1818,1818,552233.0,0.0,4.18,Well drained,"([], '', 0, 0, 0)","([10190630, 10190600, 10190562, 10190568], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 7.262)",10190630 10190600 10190562 10190568,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,7.262,"[10190630, 10190600, 10190562, 10190568]",8.1792,10.719,4.0
1818,1818,1818,RAPANOS,LRN-2016-00104,Nashville,Smith Brothers Sand and Gravel Mine,-84.49091,35.66218,07/22/2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1819,1819,525931.0,1.0,4.75,Well drained,"([], '', 0, 0, 0)","([22133663, 22132899, 22132909, 22132907, 22132897, 22132937, 22132903], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 5, nan, 13.281)",22133663 22132899 22132909 22132907 22132897 22132937 22132903,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,5,13.281,"[22133663, 22132899, 22132909, 22132907, 22132897, 22132937, 22132903]",13.495500000000002,314.3115,7.0
1819,1819,1819,RAPANOS,LRN-2016-00148,Nashville,"Artificial Pond and Adjacent Upland Area,  Johnson Property, Williamson Co., TN",-86.9243,36.04247,04/04/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1820,1820,523535.0,0.0,5.25,Well drained,"([], '', 0, 0, 0)","([18391806, 18391762], 'StreamRiver+StreamRiver+', 2, nan, 11.370000000000001)",18391806 18391762,StreamRiver+StreamRiver+,2,11.370000000000001,"[18391806, 18391762]",14.008500000000002,1052.8434,2.0
1820,1820,1820,RAPANOS,LRN-2016-00295,Nashville,"Springfield Hwy for Phoenix Environmental Engineers/On Site Environmental, Map 12, Parcel 48.00, Goodletsville, Davidson Co., TN",-86.72615999999998,36.35717,10/02/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1821,1821,523448.0,0.0,0.0,,"([], '', 0, 0, 0)","([18407726, 18407710, 18407714, 18407724, 18407742, 18408424, 18408418, 18408432], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 6, nan, 20.57)",18407726 18407710 18407714 18407724 18407742 18408424 18408418 18408432,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,6,20.57,"[18407726, 18407710, 18407714, 18407724, 18407742, 18408424, 18408418, 18408432]",20.331899999999997,107.8362,8.0
1821,1821,1821,RAPANOS,LRN-2016-00299,Nashville,"Environmental Trust Company; Meadow Branch Landfill Expansion; Athens, McMinn Co., TN",-84.6831,35.48967000000001,12/23/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1822,1822,526171.0,0.0,2.0,Somewhat excessively drained,"([], '', 0, 0, 0)","([19675133, 19675185], 'StreamRiver+StreamRiver+', 2, nan, 6.010999999999999)",19675133 19675185,StreamRiver+StreamRiver+,2,6.010999999999999,"[19675133, 19675185]",6.0885,20.6298,2.0
1822,1822,1822,RAPANOS,LRN-2016-00362,Nashville,"Kelly Lot Development, Athens Way, Nashville, TN",-86.80216,36.19068,06/03/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1823,1823,523426.0,0.0,5.18,Well drained,"([18407436, 18421865], 'LakePond+LakePond+', 1, 12.732999999999999, nan)","([18408752, 18408082], 'ArtificialPath+StreamRiver+', 0, nan, 1.1520000000000001)",18408752 18408082,ArtificialPath+StreamRiver+,0,1.1520000000000001,"[18408752, 18408082]",1.5732000000000002,1.9395,2.0
1823,1823,1823,RAPANOS,LRN-2016-00377,Nashville,"JD - Wetland Determination, St. Andrews Place, P.R.D., Murfreesboro, Rutherford Co., TN (CEC Proj. 161-351)",-86.45265999999998,35.81973,08/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1824,1824,528215.0,0.0,4.86,Moderately well drained,"([], '', 0, 0, 0)","([18402949], 'StreamRiver+', 0, nan, 3.445)",18402949,StreamRiver+,0,3.445,[18402949],6.1137,7.4844,1.0
1824,1824,1824,RAPANOS,LRN-2016-00393,Nashville,"Jack D. Lowery, (JD)  LoJac Stoneman Quarry Water, Murfreesboro, Rutherford Co., TN",-86.44240000000002,35.891,06/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1825,1825,528271.0,0.0,0.0,,"([18402181, 18402183], 'LakePond+LakePond+', 0, 0.086, nan)","([18402673], 'StreamRiver+', 1, nan, 7.377)",18402673,StreamRiver+,1,7.377,[18402673],13.4046,442.08,1.0
1825,1825,1825,RAPANOS,LRN-2016-00525,Nashville,The Ridges at Royal Blue RV Park,-84.25071,36.43638,09/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1826,1826,524267.0,0.0,2.59,Well drained,"([], '', 0, 0, 0)","([10193090, 10193094, 10193276, 10193110, 10193114, 10193278, 10193112, 10193272, 10193104, 10193274], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 7, nan, 15.568999999999999)",10193090 10193094 10193276 10193110 10193114 10193278 10193112 10193272 10193104 10193274,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,7,15.568999999999999,"[10193090, 10193094, 10193276, 10193110, 10193114, 10193278, 10193112, 10193272, 10193104, 10193274]",15.1857,258.2424,10.0
1826,1826,1826,RAPANOS,LRN-2016-00613,Nashville,"UPS Expansion, Nashville, Davidson County, TN",-86.80734,36.23315,08/11/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1827,1827,523402.0,0.0,5.25,Well drained,"([], '', 0, 0, 0)","([18408006, 18407998, 18407992, 18407988, 18407980, 18408456, 18408458, 18408000], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 6, nan, 9.259)",18408006 18407998 18407992 18407988 18407980 18408456 18408458 18408000,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,6,9.259,"[18408006, 18407998, 18407992, 18407988, 18407980, 18408456, 18408458, 18408000]",9.0792,184.5981,8.0
1827,1827,1827,RAPANOS,LRN-2016-00635,Nashville,"Dalton Waste Area JD, Loudon County, TN",-84.23281999999998,35.75952,05/12/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1828,1828,525951.0,0.0,4.75,Well drained,"([936010061], 'LakePond+', 0, 78.247, nan)","([], '', 0, 0, 0)",,,0,0.0,[],0.0,0.0,0.0
1828,1828,1828,RAPANOS,LRN-2016-00736,Nashville,"AJD, Preserve at Arden Woods, Brentwood, Williamson County, TN",-86.84299999999998,36.025,03/02/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1829,1829,523509.0,0.0,0.0,,"([], '', 0, 0, 0)","([18391792, 18391820, 18391842, 18391832], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 11.991999999999999)",18391792 18391820 18391842 18391832,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,11.991999999999999,"[18391792, 18391820, 18391842, 18391832]",16.1595,89.30610000000001,4.0
1829,1829,1829,RAPANOS,LRN-2016-00932,Nashville,Rhea County Proposed Industrial Site,-84.98226,35.54124,07/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1830,1830,728848.0,0.0,4.67,Well drained,"([], '', 0, 0, 0)","([19693149, 19693111, 19693117, 19693155], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 7.516)",19693149 19693111 19693117 19693155,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,7.516,"[19693149, 19693111, 19693117, 19693155]",10.192499999999999,62.30609999999999,4.0
1830,1830,1830,RAPANOS,LRN-2016-00943,Nashville,"Hood, Jackie",-87.37442,34.52733,09/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1831,1831,330163.0,85.0,3.45,Poorly drained,"([], '', 0, 0, 0)","([19580913, 19581077], 'StreamRiver+StreamRiver+', 2, nan, 11.89)",19580913 19581077,StreamRiver+StreamRiver+,2,11.89,"[19580913, 19581077]",24.4818,80.9802,2.0
1831,1831,1831,RAPANOS,LRN-2016-01018,Nashville,"SJ&L General Contractors, Geo Solutions, LLC P/N 16-0609",-86.62254,34.785940000000004,04/17/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,1832,523064.0,1.0,4.11,Well drained,"([], '', 0, 0, 0)","([19619664, 19619632], 'StreamRiver+StreamRiver+', 0, nan, 5.9030000000000005)",19619664 19619632,StreamRiver+StreamRiver+,0,5.9030000000000005,"[19619664, 19619632]",7.4061,7.4061,2.0
1832,1832,1832,RAPANOS,LRN-2016-01069,Nashville,Ravenwood County Club PJD,-86.64506,36.19306,01/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1833,1833,523424.0,0.0,5.18,Well drained,"([18421865], 'LakePond+', 0, 12.556, nan)","([18408584, 18401497], 'ArtificialPath+StreamRiver+', 2, nan, 9.965)",18408584 18401497,ArtificialPath+StreamRiver+,2,9.965,"[18408584, 18401497]",12.8331,32493.8007,2.0
1833,1833,1833,RAPANOS,LRN-2016-01129,Nashville,"Distribution Realty Group at Colonial Pipeline Property, Proposed Interchange Center, Logistics Way, Antioch area, Davidson Co, TN",-86.60559000000002,36.03165,08/03/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1834,1834,523444.0,0.0,3.26,Well drained,"([], '', 0, 0, 0)","([18401671, 18401685, 18401677], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 6.0169999999999995)",18401671 18401685 18401677,StreamRiver+StreamRiver+StreamRiver+,2,6.0169999999999995,"[18401671, 18401685, 18401677]",5.8887,8.1495,3.0
1834,1834,1834,RAPANOS,LRN-2016-01206,Nashville,Cleveland Interstate Connector: PIN 114753.00,-84.93700000000003,35.14973,04/08/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1835,1835,526953.0,0.0,2.66,Well drained,"([], '', 0, 0, 0)","([19677075, 19677007], 'StreamRiver+StreamRiver+', 1, nan, 5.314)",19677075 19677007,StreamRiver+StreamRiver+,1,5.314,"[19677075, 19677007]",6.1623,6.1623,2.0
